date	power_output	irradiance	temp	pressure	humidity	wind_speed	wind_deg	rain_1h	clouds_all
2018-07-20 08:00:00	3.9289	169.49	25.82	1015	94	3	180	0.0	1
2018-07-20 09:00:00	6.2755	396.49	26.0	1015	94	2	180	0.0	1
2018-07-20 10:00:00	3.4624	558.77	26.0	1015	94	3	170	0.0	1
2018-07-20 11:00:00	0.0322	346.44	26.0	1015	94	3	180	0.0	1
2018-07-20 12:00:00	0.4218	12.21	25.51	1015	94	4	190	0.0	1
2018-07-20 13:00:00	2.0388	44.1	26.5	1015	94	2	180	0.0	1
2018-07-20 14:00:00	4.0418	182.89	28.0	1016	88	4	210	0.0	20
2018-07-20 15:00:00	0.9043	385.68	28.87	1016	74	5	210	0.0	75
2018-07-20 16:00:00	3.0173	165.17	25.05	1017	100	2	210	3.0	90
2018-07-20 16:00:00	3.0173	165.17	25.05	1017	100	2	210	3.0	90
2018-07-20 16:00:00	3.0173	165.17	25.05	1017	100	2	210	3.0	90
2018-07-20 16:00:00	3.0173	165.17	25.05	1017	100	2	210	3.0	90
2018-07-20 17:00:00	2.2763	269.8	25.03	1016	94	4	230	0.3	90
2018-07-20 17:00:00	2.2763	269.8	25.03	1016	94	4	230	0.3	90
2018-07-20 18:00:00	0.8627	206.82	25.71	1017	78	5	280	0.9	75
2018-07-20 18:00:00	0.8627	206.82	25.71	1017	78	5	280	0.9	75
2018-07-20 18:00:00	0.8627	206.82	25.71	1017	78	5	280	0.9	75
2018-07-20 20:00:00	0.0	26.81	27.68	1015	83	2	220	0.0	90
2018-07-20 20:00:00	0.0	26.81	27.68	1015	83	2	220	0.0	90
2018-07-20 21:00:00	0.0	0.0	26.16	1015	88	3	280	0.3	75
2018-07-20 21:00:00	0.0	0.0	26.16	1015	88	3	280	0.3	75
2018-07-20 21:00:00	0.0	0.0	26.16	1015	88	3	280	0.3	75
2018-07-20 22:00:00	0.0	0.0	26.38	1015	83	3	280	0.3	75
2018-07-20 22:00:00	0.0	0.0	26.38	1015	83	3	280	0.3	75
2018-07-20 23:00:00	0.0	0.0	27.18	1015	78	3	244	0.3	5
2018-07-21 01:00:00	0.0	0.0	26.98	1015	94	3	244	0.0	5
2018-07-21 02:00:00	0.0	0.0	26.29	1015	88	1	220	0.3	1
2018-07-21 03:00:00	0.0	0.0	25.67	1016	94	1	230	0.0	1
2018-07-21 04:00:00	0.0	0.0	25.53	1016	100	2	190	0.0	40
2018-07-21 05:00:00	0.0	0.0	25.52	1015	100	2	190	0.0	40
2018-07-21 06:00:00	0.1478	0.0	25.76	1015	100	2	200	0.0	20
2018-07-21 07:00:00	1.9541	19.13	25.77	1015	94	2	210	0.0	75
2018-07-21 08:00:00	3.009	221.52	25.77	1015	94	2	210	0.0	75
2018-07-21 09:00:00	5.8576	190.14	25.52	1014	94	2	200	0.0	90
2018-07-21 10:00:00	3.6856	608.78	25.77	1014	94	2	190	0.9	90
2018-07-21 10:00:00	3.6856	608.78	25.77	1014	94	2	190	0.9	90
2018-07-21 11:00:00	8.9008	394.04	26.17	1014	94	2	220	0.0	40
2018-07-21 12:00:00	8.3561	977.59	25.41	1014	94	3	200	0.0	75
2018-07-21 13:00:00	0.4248	857.61	26.55	1015	94	2	240	0.0	5
2018-07-21 14:00:00	4.5537	48.43	27.71	1016	88	4	220	0.0	75
2018-07-21 15:00:00	8.349	472.15	28.86	1015	79	4	220	0.0	75
2018-07-21 16:00:00	2.6744	973.81	30.16	1015	70	7	270	0.3	90
2018-07-21 16:00:00	2.6744	973.81	30.16	1015	70	7	270	0.3	90
2018-07-21 17:00:00	2.4919	252.4	30.28	1015	66	6	250	3.0	40
2018-07-21 17:00:00	2.4919	252.4	30.28	1015	66	6	250	3.0	40
2018-07-21 18:00:00	1.1192	246.16	29.48	1015	94	4	210	0.9	90
2018-07-21 18:00:00	1.1192	246.16	29.48	1015	94	4	210	0.9	90
2018-07-21 18:00:00	1.1192	246.16	29.48	1015	94	4	210	0.9	90
2018-07-21 20:00:00	0.0	14.99	29.68	1013	83	5	210	0.3	75
2018-07-21 21:00:00	0.0	0.0	29.71	1013	79	4	230	0.3	75
2018-07-21 21:00:00	0.0	0.0	29.71	1013	79	4	230	0.3	75
2018-07-21 22:00:00	0.0	0.0	30.16	1013	70	6	310	0.9	75
2018-07-21 23:00:00	0.0	0.0	29.17	1013	88	2	290	0.3	75
2018-07-22 01:00:00	0.0	0.0	27.88	1012	88	2	240	0.0	75
2018-07-22 02:00:00	0.0	0.0	26.83	1013	83	2	200	0.0	75
2018-07-22 03:00:00	0.0	0.0	27.15	1013	78	2	250	0.0	0
2018-07-22 04:00:00	0.0	0.0	26.5	1014	83	2	250	0.0	75
2018-07-22 05:00:00	0.0	0.0	27.0	1014	88	2	230	0.0	75
2018-07-22 06:00:00	0.1204	0.0	26.5	1014	83	3	250	0.0	75
2018-07-22 07:00:00	0.7963	17.29	26.0	1014	88	2	240	0.0	75
2018-07-22 08:00:00	4.0706	82.37	25.53	1013	100	3	180	0.0	40
2018-07-22 09:00:00	4.9277	427.83	26.01	1012	94	3	200	0.0	40
2018-07-22 10:00:00	8.2931	609.64	26.0	1013	94	2	200	0.0	40
2018-07-22 11:00:00	7.938	777.19	25.96	1012	94	3	220	0.0	75
2018-07-22 12:00:00	8.9213	867.77	26.39	1013	94	3	230	0.0	75
2018-07-22 13:00:00	8.522	1051.96	26.99	1013	88	3	220	0.0	75
2018-07-22 14:00:00	6.4001	1122.01	28.98	1014	83	4	240	0.0	40
2018-07-22 15:00:00	0.4805	688.34	30.42	1013	74	5	260	0.0	75
2018-07-22 16:00:00	0.5445	51.88	31.72	1013	70	5	250	0.0	75
2018-07-22 17:00:00	1.7731	52.53	32.43	1012	63	6	260	0.0	20
2018-07-22 18:00:00	0.3632	138.36	33.15	1011	70	7	220	0.0	75
2018-07-22 20:00:00	0.0	1.73	28.63	1012	94	4	350	0.0	90
2018-07-22 20:00:00	0.0	1.73	28.63	1012	94	4	350	0.0	90
2018-07-22 21:00:00	0.0	0.0	25.83	1012	94	6	40	0.3	90
2018-07-22 21:00:00	0.0	0.0	25.83	1012	94	6	40	0.3	90
2018-07-22 21:00:00	0.0	0.0	25.83	1012	94	6	40	0.3	90
2018-07-22 22:00:00	0.0	0.0	23.72	1011	88	4	170	0.3	90
2018-07-22 22:00:00	0.0	0.0	23.72	1011	88	4	170	0.3	90
2018-07-22 22:00:00	0.0	0.0	23.72	1011	88	4	170	0.3	90
2018-07-22 23:00:00	0.0	0.0	23.59	1012	94	3	70	3.0	90
2018-07-22 23:00:00	0.0	0.0	23.59	1012	94	3	70	3.0	90
2018-07-22 23:00:00	0.0	0.0	23.59	1012	94	3	70	3.0	90
2018-07-23 01:00:00	0.0	0.0	23.42	1011	94	4	210	0.3	75
2018-07-23 01:00:00	0.0	0.0	23.42	1011	94	4	210	0.3	75
2018-07-23 02:00:00	0.0	0.0	23.0	1012	100	3	210	0.3	90
2018-07-23 02:00:00	0.0	0.0	23.0	1012	100	3	210	0.3	90
2018-07-23 02:00:00	0.0	0.0	23.0	1012	100	3	210	0.3	90
2018-07-23 03:00:00	0.0	0.0	23.0	1014	94	5	200	0.9	90
2018-07-23 03:00:00	0.0	0.0	23.0	1014	94	5	200	0.9	90
2018-07-23 03:00:00	0.0	0.0	23.0	1014	94	5	200	0.9	90
2018-07-23 04:00:00	0.0	0.0	22.51	1016	100	5	340	0.3	90
2018-07-23 04:00:00	0.0	0.0	22.51	1016	100	5	340	0.3	90
2018-07-23 04:00:00	0.0	0.0	22.51	1016	100	5	340	0.3	90
2018-07-23 05:00:00	0.0	0.0	22.53	1013	94	3	130	0.9	90
2018-07-23 05:00:00	0.0	0.0	22.53	1013	94	3	130	0.9	90
2018-07-23 05:00:00	0.0	0.0	22.53	1013	94	3	130	0.9	90
2018-07-23 06:00:00	0.0	0.0	22.27	1012	100	3	130	0.3	90
2018-07-23 07:00:00	0.6541	1.44	22.76	1012	94	3	160	0.0	75
2018-07-23 08:00:00	2.2228	65.0	22.75	1011	100	3	180	0.0	40
2018-07-23 09:00:00	6.4306	223.86	23.23	1010	88	6	200	0.3	75
2018-07-23 10:00:00	7.309	614.4	23.02	1012	94	7	210	0.0	75
2018-07-23 10:00:00	7.309	614.4	23.02	1012	94	7	210	0.0	75
2018-07-23 11:00:00	8.9612	796.57	22.76	1012	94	3	220	0.3	40
2018-07-23 12:00:00	4.9638	972.4	23.18	1008	94	4	180	0.3	40
2018-07-23 13:00:00	9.0308	376.6	22.5	1009	100	3	210	0.0	1
2018-07-23 14:00:00	2.0552	991.43	23.73	1009	94	4	210	0.0	1
2018-07-23 15:00:00	8.5576	180.3	27.0	1009	74	3	220	0.0	1
2018-07-23 16:00:00	5.8163	917.93	28.85	1010	70	4	240	0.0	20
2018-07-23 17:00:00	2.022	581.54	30.72	1011	66	3	200	0.0	75
2018-07-23 18:00:00	0.3009	193.7	31.49	1010	62	8	270	0.3	40
2018-07-23 20:00:00	0.0	1.87	29.62	1009	83	2	210	0.0	40
2018-07-23 21:00:00	0.0	0.0	31.59	1009	52	6	270	0.0	1
2018-07-23 22:00:00	0.0	0.0	31.16	1008	55	5	250	0.0	40
2018-07-23 23:00:00	0.0	0.0	29.98	1009	66	5	290	0.0	75
2018-07-24 01:00:00	0.0	0.0	27.7	1011	74	4	260	0.0	20
2018-07-24 02:00:00	0.0	0.0	27.32	1011	74	3	260	0.0	90
2018-07-24 03:00:00	0.0	0.0	27.0	1012	78	2	270	0.0	90
2018-07-24 04:00:00	0.0	0.0	26.24	1013	78	2	230	0.0	90
2018-07-24 05:00:00	0.0	0.0	25.53	1013	94	2	170	0.0	75
2018-07-24 06:00:00	0.1138	0.0	25.27	1012	94	2	170	0.0	90
2018-07-24 07:00:00	1.435	15.13	25.01	1013	88	2	170	0.0	40
2018-07-24 08:00:00	3.4294	159.69	24.79	1012	94	2	160	0.0	40
2018-07-24 09:00:00	4.97	326.01	24.02	1012	94	1	180	0.0	20
2018-07-24 10:00:00	7.9436	415.08	24.02	1012	100	2	190	0.0	20
2018-07-24 11:00:00	7.8664	745.84	24.02	1012	94	2	170	0.0	40
2018-07-24 12:00:00	7.7596	1098.23	24.01	1013	100	2	160	0.0	75
2018-07-24 13:00:00	2.2965	1142.11	25.57	1014	88	4	180	0.0	40
2018-07-24 14:00:00	2.8935	214.46	27.43	1014	78	4	200	0.0	68
2018-07-24 15:00:00	8.0313	253.51	28.57	1015	70	5	230	0.0	40
2018-07-24 16:00:00	2.5274	843.27	29.02	1015	78	4	300	0.0	75
2018-07-24 17:00:00	1.1248	266.02	29.0	1013	62	5	230	0.9	75
2018-07-24 17:00:00	1.1248	266.02	29.0	1013	62	5	230	0.9	75
2018-07-24 17:00:00	1.1248	266.02	29.0	1013	62	5	230	0.9	75
2018-07-24 18:00:00	0.1324	103.91	28.8	1013	83	4	230	0.0	40
2018-07-24 20:00:00	0.0	32.32	29.46	1012	100	4	140	0.3	75
2018-07-24 20:00:00	0.0	32.32	29.46	1012	100	4	140	0.3	75
2018-07-24 20:00:00	0.0	32.32	29.46	1012	100	4	140	0.3	75
2018-07-24 21:00:00	0.0	0.0	30.45	1013	83	3	173	0.0	40
2018-07-24 22:00:00	0.0	0.0	29.66	1012	58	3	220	0.3	40
2018-07-24 22:00:00	0.0	0.0	29.66	1012	58	3	220	0.3	40
2018-07-24 23:00:00	0.0	0.0	27.75	1013	69	4	290	0.0	75
2018-07-24 23:00:00	0.0	0.0	27.75	1013	69	4	290	0.0	75
2018-07-25 01:00:00	0.0	0.0	26.17	1014	94	2	227	0.3	5
2018-07-25 01:00:00	0.0	0.0	26.17	1014	94	2	227	0.3	5
2018-07-25 02:00:00	0.0	0.0	25.87	1014	94	2	150	0.0	40
2018-07-25 03:00:00	0.0	0.0	25.52	1014	100	1	190	0.0	40
2018-07-25 04:00:00	0.0	0.0	25.22	1015	100	1	170	0.0	40
2018-07-25 05:00:00	0.0	0.0	25.02	1015	94	2	210	0.0	40
2018-07-25 06:00:00	0.1148	0.0	25.22	1015	94	2	180	0.0	20
2018-07-25 07:00:00	0.8556	17.73	25.22	1015	100	2	160	0.0	20
2018-07-25 08:00:00	3.8581	79.84	25.22	1014	100	2	180	0.0	40
2018-07-25 09:00:00	6.4468	378.76	25.22	1014	100	2	170	0.0	20
2018-07-25 10:00:00	8.9228	632.27	25.43	1014	100	2	170	0.0	20
2018-07-25 11:00:00	1.9846	875.55	25.23	1014	100	2	170	0.3	20
2018-07-25 11:00:00	1.9846	875.55	25.23	1014	100	2	170	0.3	20
2018-07-25 12:00:00	8.988	179.0	25.01	1015	100	2	170	0.0	40
2018-07-25 13:00:00	3.2289	1111.63	25.86	1015	94	2	180	0.0	1
2018-07-25 14:00:00	8.9707	300.93	27.29	1015	88	3	200	0.0	1
2018-07-25 15:00:00	3.6529	977.7	29.15	1015	83	3	180	0.0	20
2018-07-25 16:00:00	1.7714	337.25	30.13	1015	70	6	190	0.0	40
2018-07-25 17:00:00	1.5161	171.33	28.41	1016	94	5	190	0.0	75
2018-07-25 18:00:00	0.9963	158.54	25.15	1016	78	5	230	0.3	75
2018-07-25 18:00:00	0.9963	158.54	25.15	1016	78	5	230	0.3	75
2018-07-25 20:00:00	0.0	4.04	30.29	1014	70	3	180	0.0	1
2018-07-25 21:00:00	0.0	0.0	30.11	1014	62	4	200	0.0	20
2018-07-25 22:00:00	0.0	0.0	29.73	1014	62	5	180	0.3	75
2018-07-25 23:00:00	0.0	0.0	28.98	1014	66	3	310	0.3	75
2018-07-26 01:00:00	0.0	0.0	28.52	1015	83	3	160	0.0	40
2018-07-26 02:00:00	0.0	0.0	27.03	1015	83	3	210	0.3	90
2018-07-26 03:00:00	0.0	0.0	26.18	1015	88	2	230	0.0	1
2018-07-26 04:00:00	0.0	0.0	26.0	1016	88	2	140	0.0	1
2018-07-26 05:00:00	0.0	0.0	26.33	1016	88	3	160	0.0	40
2018-07-26 06:00:00	0.096	0.0	26.0	1016	94	2	120	0.0	20
2018-07-26 07:00:00	1.3608	15.57	25.84	1016	94	2	150	0.0	75
2018-07-26 08:00:00	4.0085	161.71	25.84	1015	94	2	160	0.0	75
2018-07-26 09:00:00	4.7394	382.22	25.84	1015	94	2	150	0.0	1
2018-07-26 10:00:00	8.4089	308.93	25.68	1015	94	1	140	0.0	1
2018-07-26 11:00:00	8.8522	864.46	25.68	1015	94	2	160	0.0	1
2018-07-26 12:00:00	3.1446	884.63	25.43	1016	94	2	180	0.0	20
2018-07-26 13:00:00	8.2587	569.0	26.5	1016	94	2	190	0.0	1
2018-07-26 14:00:00	1.1028	894.0	28.15	1016	88	6	190	0.0	1
2018-07-26 15:00:00	3.4402	95.34	29.28	1017	70	4	190	0.0	1
2018-07-26 16:00:00	1.6116	319.96	31.0	1017	66	4	210	0.0	1
2018-07-26 17:00:00	1.3766	141.67	32.15	1017	49	5	220	0.0	40
2018-07-26 18:00:00	0.9003	124.09	30.58	1016	70	3	230	0.0	20
2018-07-26 20:00:00	0.0	30.27	28.42	1016	83	2	300	0.3	20
2018-07-26 20:00:00	0.0	30.27	28.42	1016	83	2	300	0.3	20
2018-07-26 21:00:00	0.0	0.0	28.19	1017	74	7	280	0.0	75
2018-07-26 22:00:00	0.0	0.0	27.24	1016	94	3	300	0.0	75
2018-07-26 23:00:00	0.0	0.0	25.97	1016	83	2	240	0.3	1
2018-07-27 01:00:00	0.0	0.0	26.4	1016	78	1	239	0.0	1
2018-07-27 02:00:00	0.0	0.0	25.81	1017	94	1	232	0.0	20
2018-07-27 03:00:00	0.0	0.0	25.98	1017	78	1	232	0.0	1
2018-07-27 04:00:00	0.0	0.0	26.0	1018	88	2	130	0.0	1
2018-07-27 05:00:00	0.0	0.0	26.0	1018	88	2	140	0.0	1
2018-07-27 06:00:00	0.0	0.0	26.0	1017	88	1	155	0.0	1
2018-07-27 07:00:00	1.4148	11.89	26.0	1017	88	2	210	0.0	1
2018-07-27 08:00:00	4.2672	161.06	26.0	1016	88	1	240	0.0	1
2018-07-27 09:00:00	6.9831	415.08	26.0	1016	88	2	210	0.0	1
2018-07-27 10:00:00	4.1661	690.5	25.42	1017	88	2	190	0.0	1
2018-07-27 11:00:00	4.0789	349.36	25.23	1017	94	2	170	0.0	1
2018-07-27 12:00:00	8.9824	375.3	25.27	1017	94	2	230	0.0	40
2018-07-27 13:00:00	6.371	984.51	26.29	1017	83	1	210	0.0	1
2018-07-27 14:00:00	8.8021	1179.62	27.84	1017	79	2	240	0.0	1
2018-07-27 15:00:00	3.6021	1021.98	28.71	1018	79	3	240	0.0	1
2018-07-27 16:00:00	1.2176	642.07	29.56	1019	70	3	260	0.0	20
2018-07-27 17:00:00	0.9956	98.58	30.33	1019	59	3	270	0.0	20
2018-07-27 18:00:00	2.1021	93.54	31.72	1018	59	4	230	0.0	20
2018-07-27 20:00:00	0.0	5.19	32.51	1017	52	2	0	0.0	20
2018-07-27 21:00:00	0.0	0.0	33.69	1016	62	2	140	0.0	40
2018-07-27 22:00:00	0.0	0.0	29.78	1017	83	4	190	0.3	75
2018-07-27 22:00:00	0.0	0.0	29.78	1017	83	4	190	0.3	75
2018-07-27 23:00:00	0.0	0.0	30.34	1017	83	4	100	0.0	40
2018-07-28 01:00:00	0.0	0.0	25.68	1019	78	6	140	0.3	90
2018-07-28 01:00:00	0.0	0.0	25.68	1019	78	6	140	0.3	90
2018-07-28 01:00:00	0.0	0.0	25.68	1019	78	6	140	0.3	90
2018-07-28 02:00:00	0.0	0.0	25.01	1017	94	4	150	3.0	75
2018-07-28 02:00:00	0.0	0.0	25.01	1017	94	4	150	3.0	75
2018-07-28 02:00:00	0.0	0.0	25.01	1017	94	4	150	3.0	75
2018-07-28 03:00:00	0.0	0.0	24.61	1019	94	5	200	3.0	20
2018-07-28 03:00:00	0.0	0.0	24.61	1019	94	5	200	3.0	20
2018-07-28 04:00:00	0.0	0.0	25.0	1019	88	2	220	0.3	40
2018-07-28 05:00:00	0.0	0.0	24.4	1018	94	3	30	0.0	20
2018-07-28 06:00:00	0.0	0.0	24.59	1018	94	1	220	0.3	1
2018-07-28 07:00:00	0.7846	8.22	24.4	1017	94	1	220	0.0	40
2018-07-28 08:00:00	3.594	91.66	25.0	1017	94	2	160	0.0	1
2018-07-28 09:00:00	5.9707	348.2	24.62	1017	100	1	141	0.0	75
2018-07-28 10:00:00	6.3271	614.4	24.21	1017	100	1	150	0.0	1
2018-07-28 11:00:00	8.257	650.72	24.4	1017	94	1	157	0.0	1
2018-07-28 12:00:00	8.977	811.02	24.0	1018	100	1	157	0.0	1
2018-07-28 13:00:00	8.9389	986.13	25.17	1018	94	1	157	0.0	1
2018-07-28 14:00:00	5.5694	1112.71	27.0	1018	83	1	150	0.0	1
2018-07-28 15:00:00	3.0909	416.81	28.0	1019	88	1	260	0.0	1
2018-07-28 16:00:00	0.3925	307.85	28.83	1019	83	2	200	0.0	1
2018-07-28 17:00:00	0.0	35.89	31.0	1019	66	2	0	0.0	75
2018-07-28 18:00:00	0.0	7.78	32.0	1018	62	1	0	0.0	40
2018-07-28 20:00:00	0.0	3.35	31.53	1016	74	1	230	3.0	75
2018-07-28 20:00:00	0.0	3.35	31.53	1016	74	1	230	3.0	75
2018-07-28 20:00:00	0.0	3.35	31.53	1016	74	1	230	3.0	75
2018-07-28 21:00:00	0.0	0.0	28.5	1017	94	4	100	0.0	90
2018-07-28 21:00:00	0.0	0.0	28.5	1017	94	4	100	0.0	90
2018-07-28 21:00:00	0.0	0.0	28.5	1017	94	4	100	0.0	90
2018-07-28 22:00:00	0.0	0.0	26.77	1017	100	4	100	0.3	90
2018-07-28 22:00:00	0.0	0.0	26.77	1017	100	4	100	0.3	90
2018-07-28 22:00:00	0.0	0.0	26.77	1017	100	4	100	0.3	90
2018-07-28 23:00:00	0.0	0.0	25.2	1017	94	2	120	0.3	40
2018-07-28 23:00:00	0.0	0.0	25.2	1017	94	2	120	0.3	40
2018-07-28 23:00:00	0.0	0.0	25.2	1017	94	2	120	0.3	40
2018-07-29 01:00:00	0.0	0.0	24.89	1017	94	2	150	0.3	40
2018-07-29 02:00:00	0.0	0.0	25.02	1017	100	1	143	0.3	75
2018-07-29 03:00:00	0.0	0.0	24.59	1018	100	1	143	0.3	75
2018-07-29 04:00:00	0.0	0.0	25.0	1017	100	1	143	0.0	40
2018-07-29 05:00:00	0.0	0.0	24.62	1018	100	2	100	0.0	40
2018-07-29 06:00:00	0.0	0.0	24.41	1018	100	2	150	0.0	1
2018-07-29 07:00:00	1.3698	10.38	24.41	1018	100	1	133	0.0	40
2018-07-29 08:00:00	3.4028	182.89	24.4	1017	100	2	155	0.0	40
2018-07-29 09:00:00	2.7748	359.08	24.21	1017	100	2	155	0.0	20
2018-07-29 10:00:00	7.9521	312.6	24.41	1017	100	2	155	0.0	1
2018-07-29 11:00:00	8.9956	680.12	24.21	1017	100	1	172	0.0	1
2018-07-29 12:00:00	7.5474	1067.53	24.0	1017	100	1	172	0.0	1
2018-07-29 13:00:00	8.7682	1149.24	25.66	1017	88	1	172	0.0	1
2018-07-29 14:00:00	1.1881	1294.31	27.0	1017	94	2	150	0.0	1
2018-07-29 15:00:00	0.9033	122.51	28.33	1018	83	1	185	0.0	1
2018-07-29 16:00:00	0.7677	79.12	29.0	1018	74	1	185	0.0	20
2018-07-29 17:00:00	0.6324	66.3	31.0	1018	66	1	148	0.0	1
2018-07-29 18:00:00	0.6089	55.34	31.57	1017	62	1	0	0.0	40
2018-07-29 20:00:00	0.0	4.04	30.31	1016	83	5	110	0.0	75
2018-07-29 21:00:00	0.0	0.0	28.43	1016	74	5	140	0.0	40
2018-07-29 22:00:00	0.0	0.0	26.2	1017	88	4	260	0.3	75
2018-07-29 22:00:00	0.0	0.0	26.2	1017	88	4	260	0.3	75
2018-07-29 22:00:00	0.0	0.0	26.2	1017	88	4	260	0.3	75
2018-07-29 23:00:00	0.0	0.0	25.54	1017	94	3	260	0.9	75
2018-07-30 01:00:00	0.0	0.0	24.66	1016	88	1	340	0.3	1
2018-07-30 02:00:00	0.0	0.0	25.0	1017	94	2	130	0.0	1
2018-07-30 03:00:00	0.0	0.0	24.64	1018	88	2	162	0.0	90
2018-07-30 04:00:00	0.0	0.0	24.79	1018	94	1	230	0.0	90
2018-07-30 05:00:00	0.0	0.0	24.59	1018	94	2	150	0.0	20
2018-07-30 06:00:00	0.0	0.0	24.41	1018	100	1	140	0.0	75
2018-07-30 07:00:00	0.8239	7.13	24.01	1017	100	2	160	0.0	20
2018-07-30 08:00:00	2.7494	84.02	24.0	1017	100	2	170	0.0	1
2018-07-30 09:00:00	6.5579	273.69	23.76	1017	100	1	160	0.0	1
2018-07-30 10:00:00	8.7978	632.27	24.0	1017	100	1	150	0.0	20
2018-07-30 11:00:00	4.371	913.6	24.0	1017	100	1	200	0.0	1
2018-07-30 12:00:00	7.0462	295.31	24.0	1017	100	1	120	0.0	1
2018-07-30 13:00:00	8.9954	657.42	24.87	1018	94	1	260	0.0	1
2018-07-30 14:00:00	3.9309	1116.82	26.0	1018	88	3	180	0.0	1
2018-07-30 15:00:00	4.6815	377.03	27.43	1018	83	3	210	0.0	1
2018-07-30 16:00:00	0.6809999999999999	488.44	28.83	1019	74	4	200	0.0	1
2018-07-30 17:00:00	0.924	63.56	30.83	1019	62	1	0	0.0	1
2018-07-30 18:00:00	0.2054	84.17	30.27	1018	55	2	200	0.9	75
2018-07-30 20:00:00	0.0	4.76	30.3	1019	94	8	260	3.0	90
2018-07-30 20:00:00	0.0	4.76	30.3	1019	94	8	260	3.0	90
2018-07-30 21:00:00	0.0	0.0	27.42	1018	74	7	290	3.0	75
2018-07-30 21:00:00	0.0	0.0	27.42	1018	74	7	290	3.0	75
2018-07-30 21:00:00	0.0	0.0	27.42	1018	74	7	290	3.0	75
2018-07-30 22:00:00	0.0	0.0	27.12	1018	74	1	0	0.3	75
2018-07-30 22:00:00	0.0	0.0	27.12	1018	74	1	0	0.3	75
2018-07-30 22:00:00	0.0	0.0	27.12	1018	74	1	0	0.3	75
2018-07-30 23:00:00	0.0	0.0	26.57	1018	94	4	110	0.3	90
2018-07-30 23:00:00	0.0	0.0	26.57	1018	94	4	110	0.3	90
2018-07-31 01:00:00	0.0	0.0	26.0	1018	94	2	168	0.0	90
2018-07-31 02:00:00	0.0	0.0	26.0	1019	88	2	150	0.0	75
2018-07-31 03:00:00	0.0	0.0	26.0	1019	94	2	220	0.0	1
2018-07-31 04:00:00	0.0	0.0	25.19	1019	94	3	150	0.0	75
2018-07-31 05:00:00	0.0	0.0	24.79	1019	94	2	140	0.0	1
2018-07-31 06:00:00	0.0	0.0	24.59	1018	94	3	150	0.0	20
2018-07-31 07:00:00	0.6544	7.35	24.22	1018	100	2	170	0.0	20
2018-07-31 08:00:00	2.6742	64.86	24.0	1018	100	2	170	0.0	40
2018-07-31 09:00:00	3.639	250.78	24.0	1019	94	2	160	0.0	1
2018-07-31 10:00:00	6.9658	342.44	23.8	1019	94	2	176	0.0	1
2018-07-31 11:00:00	9.0191	557.04	24.0	1019	94	2	180	0.0	1
2018-07-31 12:00:00	5.8759	1105.9	24.0	1019	94	2	140	0.0	1
2018-07-31 13:00:00	0.7875	521.87	24.43	1019	94	2	140	0.0	1
2018-07-31 14:00:00	3.0315	81.29	25.5	1020	83	2	150	0.0	1
2018-07-31 15:00:00	5.4101	280.18	27.0	1020	83	2	180	0.0	1
2018-07-31 16:00:00	1.8796	503.93	28.16	1020	78	3	170	0.0	20
2018-07-31 17:00:00	0.8647	171.36	29.0	1020	74	4	190	0.0	1
2018-07-31 18:00:00	0.5388	74.15	31.1	1019	55	3	170	0.0	75
2018-07-31 20:00:00	0.0	5.19	30.12	1018	59	4	170	0.0	40
2018-07-31 21:00:00	0.0	0.0	28.63	1018	70	6	130	0.3	20
2018-07-31 21:00:00	0.0	0.0	28.63	1018	70	6	130	0.3	20
2018-07-31 21:00:00	0.0	0.0	28.63	1018	70	6	130	0.3	20
2018-07-31 22:00:00	0.0	0.0	27.19	1019	88	3	300	0.3	75
2018-07-31 22:00:00	0.0	0.0	27.19	1019	88	3	300	0.3	75
2018-07-31 23:00:00	0.0	0.0	26.37	1019	70	5	160	3.0	40
2018-07-31 23:00:00	0.0	0.0	26.37	1019	70	5	160	3.0	40
2018-07-31 23:00:00	0.0	0.0	26.37	1019	70	5	160	3.0	40
2018-08-01 01:00:00	0.0	0.0	26.27	1019	94	2	170	0.9	20
2018-08-01 02:00:00	0.0	0.0	25.86	1019	83	1	80	0.0	1
2018-08-01 03:00:00	0.0	0.0	25.56	1019	83	2	90	0.0	1
2018-08-01 04:00:00	0.0	0.0	25.83	1020	83	2	136	0.0	1
2018-08-01 05:00:00	0.0	0.0	25.5	1020	88	3	149	0.0	1
2018-08-01 06:00:00	0.1138	0.0	24.83	1019	88	3	149	0.0	1
2018-08-01 07:00:00	1.1085	16.32	25.33	1019	88	2	100	0.0	1
2018-08-01 08:00:00	4.3043	142.03	25.16	1019	94	2	130	0.0	1
2018-08-01 09:00:00	5.8957	414.21	25.33	1019	88	2	150	0.0	1
2018-08-01 10:00:00	7.7855	743.54	25.34	1018	94	1	130	0.0	1
2018-08-01 11:00:00	5.9035	751.03	25.52	1019	100	2	120	0.0	1
2018-08-01 12:00:00	5.7672	503.06	25.44	1019	100	2	130	0.0	1
2018-08-01 13:00:00	5.6004	769.41	26.0	1019	94	2	150	0.0	1
2018-08-01 14:00:00	9.0332	281.91	27.56	1019	88	4	140	0.0	1
2018-08-01 15:00:00	7.9135	819.92	28.84	1019	74	6	170	0.0	75
2018-08-01 16:00:00	4.988	802.48	30.37	1020	66	5	180	0.9	40
2018-08-01 17:00:00	0.4113	332.06	31.37	1019	62	6	150	0.0	20
